unstop_id,full_name,college_email,college_name,city,registration_time,weekly_challenge_id,utm_source,utm_campaign,browser_fingerprint
UN-00421,Sunita ideas,sunita.ideas@vit.ac.in,VIT,Mandla,2024-01-01T07:12:54Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,0a76ca21-cac3-ea8f-34c5-f3f4ce7fa9e4
UN-00422,Asraf Malik,asraf.malik@srm.ac.in,SRM,North Twenty Four Parganas,2024-01-01T07:29:16Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,6cbbc9c3-49e8-d117-f10c-91eca28e3d8e
UN-00423,Abla Mundain,abla.mundain@dtu.ac.in,DTU,Sahibganj,2024-01-01T08:21:26Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,38b5f143-42a3-8048-fbba-c09a0172a473
UN-00424,At 28,at.28@iitb.ac.in,IITB,Pali,2024-01-01T12:35:28Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,d96710df-2d5f-b256-ad6d-9337708e6203
UN-00425,At 59,at.59@nit-trichy.ac.in,NIT-TRICHY,Umaria,2024-01-01T05:34:13Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,c62af898-76a4-43d6-aa9d-f42e6ced1ab9
UN-00426,A sketchbook,a.sketchbook@iitd.ac.in,IITD,Durg,2024-01-01T10:05:48Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,a0da8c5d-fb7a-2dfd-2386-b2036ad60fef
UN-00427,Prasad calm,prasad.calm@iitb.ac.in,IITB,Hyderabad,2024-01-01T04:24:59Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,b6ce4bcd-e5d3-8e6c-a746-b8262a586840
UN-00428,Shikandar solitary,shikandar.solitary@iiit-hyd.ac.in,IIIT-HYD,Harda,2024-01-02T04:56:14Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,9e7fa3a8-05bf-c305-c1a6-792b0b28c6ca
UN-00429,Ferran Swain,ferran.swain@iitb.ac.in,IITB,Mahasamund,2024-01-02T11:38:20Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,cfe3b47c-cee6-8d21-b6e7-8eaa67bab97f
UN-00430,Deep cricket,deep.cricket@iitb.ac.in,IITB,Mandla,2024-01-02T07:28:43Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,7258a8cd-73f2-43a8-cb0b-4535bb78d5e5
UN-00431,She 'jugaad',she.jugaad@iitb.ac.in,IITB,Chandrapur,2024-01-02T10:25:22Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,b77ee256-7583-1da9-c420-a4071d2cc4ab
UN-00432,Shailendra Marandi,shailendra.marandi@srm.ac.in,SRM,Pashchimi Singhbhum,2024-01-01T04:45:30Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,14831780-ffdd-80ec-7845-1d7e0c548e2a
UN-00433,Durgaappa sketches,durgaappa.sketches@vit.ac.in,VIT,Gulbarga,2024-01-01T03:44:53Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,47579b8e-c658-6820-dc3f-b40bb29dd368
UN-00434,Kavita vistas,kavita.vistas@vit.ac.in,VIT,Dehradun,2024-01-01T08:07:52Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,e5e91af6-3e38-2eef-44a7-dc83c47af2c2
UN-00435,Gaandla curious,gaandla.curious@dtu.ac.in,DTU,Medak,2024-01-01T04:23:40Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,0264ee7e-1a39-9724-aef3-a0d07cb49d0d
UN-00436,Maan worries,maan.worries@vit.ac.in,VIT,Warangal,2024-01-01T05:02:19Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,6441c2ad-a8fc-f49c-e6ea-840bd4cda236
UN-00437,Neelam sociable,neelam.sociable@iitb.ac.in,IITB,Kapurthala,2024-01-01T06:37:06Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,afb59e43-212d-5c7c-d894-048b1d658e77
UN-00438,Bhanwar Dhobi,bhanwar.dhobi@manipal.ac.in,MANIPAL,Jaipur,2024-01-01T08:16:39Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,8dc2550a-f1db-de44-dce3-e740d99d791f
UN-00439,Shameema pragmatism,shameema.pragmatism@nit-trichy.ac.in,NIT-TRICHY,Alappuzha,2024-01-01T04:10:16Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,e7c5a0f6-d684-5aaf-3b4f-070d3e6b2b16
UN-00440,Sarmila structured,sarmila.structured@vit.ac.in,VIT,Ariyalur,2024-01-01T05:12:27Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,e1ac0422-98b7-66be-2bbc-0c9f0cf68842
UN-00441,Sunita art,sunita.art@iitb.ac.in,IITB,North West,2024-01-01T12:03:29Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,43894d0b-1cdb-277e-ec56-e2df7803c42e
UN-00442,A arts,a.arts@iitd.ac.in,IITD,Bulandshahr,2024-01-01T03:33:08Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,e0568d55-ab36-d233-d8aa-ad0bb471f4b0
UN-00443,Sagar growth,sagar.growth@srm.ac.in,SRM,Gonda,2024-01-02T14:59:49Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,04142543-1ef7-b070-b685-b3e488df0b6f
UN-00444,Shweta disciplined,shweta.disciplined@vit.ac.in,VIT,Mahamaya Nagar,2024-01-02T12:16:55Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,08f0eb26-8506-f9fa-c5b7-7e51ae570181
UN-00445,Farmaan cricket,farmaan.cricket@vit.ac.in,VIT,Hardwar,2024-01-01T07:35:31Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,1f87b85d-3209-a717-342a-7ba9ed838d50
UN-00446,Draupadi hyper‑organized,draupadi.hyperorganized@manipal.ac.in,MANIPAL,Durg,2024-01-01T05:55:27Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,923ab7b2-4bac-a707-ff36-74323d25331f
UN-00447,Deepika drafting,deepika.drafting@iitd.ac.in,IITD,North,2024-01-01T08:19:40Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,129894af-2fba-d22f-af5d-91228641e095
UN-00448,Jagseer beats,jagseer.beats@manipal.ac.in,MANIPAL,Ganganagar,2024-01-01T02:33:41Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,bce86a33-ed85-b29c-cf3f-7c8f720050b4
UN-00449,Mamata Das,mamata.das@iitb.ac.in,IITB,Puruliya,2024-01-01T01:54:02Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,fd546b6b-2873-3cf0-bed0-cc01c1d64d3a
UN-00450,Punchai Perumal,punchai.perumal@bits-pilani.ac.in,BITS-PILANI,Thanjavur,2024-01-01T06:38:56Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,2a4a17c8-7624-58f3-8755-ee1ae81e11ea
UN-00451,Sonalben meticulous,sonalben.meticulous@dtu.ac.in,DTU,Bhavnagar,2024-01-02T12:39:20Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,e20287c3-ab13-a7c6-4a93-2462709a21d5
UN-00452,Rajesh Ishahak,rajesh.ishahak@iitd.ac.in,IITD,Allahabad,2024-01-01T13:57:58Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,9f68f42a-e3d5-8db8-e1d9-00ad121f13ad
UN-00453,Komar Mandal,komar.mandal@srm.ac.in,SRM,South Twenty Four Parganas,2024-01-01T05:54:34Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,803e0297-3971-ff74-9f50-de73676d0017
UN-00454,Ramprasad help,ramprasad.help@manipal.ac.in,MANIPAL,Bhojpur,2024-01-01T08:04:00Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,d25558b8-3065-1852-3355-95487b0f1ace
UN-00455,Saiyath Yunus,saiyath.yunus@manipal.ac.in,MANIPAL,Kancheepuram,2024-01-01T07:35:43Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,5d41e9a1-2021-ffa3-860c-ef9901dd8bb2
UN-00456,Mamata solitude,mamata.solitude@iiit-hyd.ac.in,IIIT-HYD,Kanpur Nagar,2024-01-02T14:25:00Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,c7c8bb96-ce84-fc63-db75-6a1a1c141fc8
UN-00457,Bisthupad laid‑back,bisthupad.laidback@nit-trichy.ac.in,NIT-TRICHY,Jalpaiguri,2024-01-02T05:03:28Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,b69d62c6-9526-23b5-ce98-4f0f7fefa1f5
UN-00458,Maidin energetic,maidin.energetic@vit.ac.in,VIT,Thiruvallur,2024-01-01T03:22:06Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,e07301a4-b8b8-ea73-57ba-7ab4c4f3fa4f
UN-00459,Sadridam care,sadridam.care@iitd.ac.in,IITD,Katihar,2024-01-01T06:49:17Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,d85b8167-49ff-1d88-7c5e-84738230271e
UN-00460,An organized,an.organized@nit-trichy.ac.in,NIT-TRICHY,Almora,2024-01-01T05:11:47Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,dbc311ae-f535-65b9-20d2-9d625acb3bad
UN-00461,Preeti Sinha,preeti.sinha@manipal.ac.in,MANIPAL,Kamrup,2024-01-02T04:14:33Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,ccbacbbf-1ac4-82f8-2f2a-ba98ab942a53
UN-00462,Pooja thrift,pooja.thrift@dtu.ac.in,DTU,Rohtak,2024-01-01T12:50:30Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,757cd861-6af6-3236-b4d2-91af90957221
UN-00463,Shakti dynamo,shakti.dynamo@iitk.ac.in,IITK,Kangra,2024-01-01T01:40:59Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,ad480939-70d9-5294-e0e1-d12c058055b9
UN-00464,Vinod habits,vinod.habits@iitd.ac.in,IITD,Kushinagar,2024-01-01T07:28:22Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,31525172-e9a4-708f-51db-c6fec5f23ff6
UN-00465,Prashant Dhara,prashant.dhara@nit-trichy.ac.in,NIT-TRICHY,Birbhum,2024-01-01T11:06:17Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,c4fdae4c-1162-75cd-11ba-d432efd6152d
UN-00466,Sharadaben innovation,sharadaben.innovation@srm.ac.in,SRM,Jamnagar,2024-01-01T12:09:46Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,582f17ea-f906-9956-e93c-06f483a0a806
UN-00467,Pritam calm,pritam.calm@srm.ac.in,SRM,Bulandshahr,2024-01-01T05:37:23Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,23ea5c78-b24b-b5e2-f69b-ae64794b8a12
UN-00468,Mavi Sorani,mavi.sorani@nit-trichy.ac.in,NIT-TRICHY,Vadodara,2024-01-02T14:39:32Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,b6e9ae5c-da55-6262-261d-02e134f53560
UN-00469,Hari tide,hari.tide@iitk.ac.in,IITK,Ernakulam,2024-01-01T03:43:39Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,965bed7e-f7a8-7e49-f0e1-d7116ac15d2d
UN-00470,Sabitri cautious,sabitri.cautious@bits-pilani.ac.in,BITS-PILANI,Jalpaiguri,2024-01-01T05:27:55Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,9faa49de-7320-d5d3-36a4-ca120955c8c1
UN-00471,Hirugade Patil,hirugade.patil@iiit-hyd.ac.in,IIIT-HYD,Latur,2024-01-02T13:43:46Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,4537a4a3-a23d-8b35-8f44-05efe36d8dbe
UN-00472,Rekha Ghosh,rekha.ghosh@vit.ac.in,VIT,Jalpaiguri,2024-01-01T06:31:11Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,6234dce4-7da9-f5ad-eb23-627dbb2f8a31
UN-00473,Raman Bandoo,raman.bandoo@vit.ac.in,VIT,Solapur,2024-01-01T06:58:23Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,b2ac2fd2-2577-1dc0-7ca8-a92041104a04
UN-00474,Raja Tiwari,raja.tiwari@nit-trichy.ac.in,NIT-TRICHY,Bhopal,2024-01-01T09:52:17Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,b9c2f320-9076-9d34-5f14-50932c7284d2
UN-00475,Rahul tradition,rahul.tradition@srm.ac.in,SRM,Kushinagar,2024-01-01T07:26:37Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,f2f1107b-7678-a01a-ad47-a71e7f3b3df6
UN-00476,Bhadar curiosity,bhadar.curiosity@iitd.ac.in,IITD,Kangra,2024-01-01T07:23:52Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,34bb47cb-092f-4a16-f909-b77d6e5e55d4
UN-00477,Tamila disciplined,tamila.disciplined@manipal.ac.in,MANIPAL,Tirunelveli,2024-01-01T07:49:27Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,fd789ef1-5a14-3516-6a69-b8f02a8f2208
UN-00478,Sunita curiosity,sunita.curiosity@manipal.ac.in,MANIPAL,Purba Medinipur,2024-01-01T04:48:53Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,5778e587-6c12-fbd5-24b5-80cb79b0673a
UN-00479,A disciplined,a.disciplined@vit.ac.in,VIT,Hanumangarh,2024-01-01T03:57:50Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,fcb258be-0bbe-8c46-2fab-1a5e0c3d451e
UN-00480,Banshi Sharma,banshi.sharma@iitd.ac.in,IITD,Munger,2024-01-02T03:11:24Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,c08188cf-b32d-de01-82b3-daa64fa04ebb
UN-00481,Kalidasu tradition,kalidasu.tradition@iiit-hyd.ac.in,IIIT-HYD,Guntur,2024-01-01T05:44:38Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,fcbea7bd-d5e4-8643-c945-31ed64640566
UN-00482,Apad service,apad.service@dtu.ac.in,DTU,Nadia,2024-01-01T06:35:09Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,684a41e2-6418-3cde-d717-96f1cb638b40
UN-00483,Kaisar Bano,kaisar.bano@dtu.ac.in,DTU,Pilibhit,2024-01-01T13:30:15Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,975a714a-f93e-11b5-76d3-0ad4e74861b3
UN-00484,Practical warm‑hearted,practical.warmhearted@nit-trichy.ac.in,NIT-TRICHY,Washim,2024-01-02T05:53:28Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,150b88ae-90bc-75fb-9888-7d0dafaee9c5
UN-00485,Keshri gadgets,keshri.gadgets@dtu.ac.in,DTU,Jhunjhunun,2024-01-01T05:15:07Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,5d274a6a-1507-8902-a577-ed08469895b0
UN-00486,Kamlesh check,kamlesh.check@nit-trichy.ac.in,NIT-TRICHY,Kanshiram Nagar,2024-01-01T04:14:42Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,902a4156-38ee-378d-13ce-e19893e30fab
UN-00487,Shekh User,shekh.user@vit.ac.in,VIT,Ahmadabad,2024-01-02T04:13:12Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,359ca17c-96c8-cb27-bbf5-ffd71da1ec43
UN-00488,Deepak pragmatic,deepak.pragmatic@srm.ac.in,SRM,Tonk,2024-01-01T06:29:40Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,e8b44dd0-81f7-fa81-745f-58ad9cddbf64
UN-00489,Hari innovations,hari.innovations@srm.ac.in,SRM,Bharatpur,2024-01-01T03:48:32Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,c22eedc5-d046-28af-8979-2653406873f0
UN-00490,Chanda Bai,chanda.bai@iitb.ac.in,IITB,Vidisha,2024-01-01T10:23:52Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,1003bca9-ed8d-27f1-4ae5-04be4aba3f49
UN-00491,Jyoti Das,jyoti.das@iitb.ac.in,IITB,Sonitpur,2024-01-02T04:04:18Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,1dfd53af-2eeb-7c35-53a6-de7cc4458fcd
UN-00492,Narayan edge,narayan.edge@iitb.ac.in,IITB,Thane,2024-01-01T07:32:18Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,5117895e-9c19-8082-0976-5783ac17fe18
UN-00493,Mongbijam compassionate,mongbijam.compassionate@iitk.ac.in,IITK,Thoubal,2024-01-02T15:25:57Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,aec70d65-593e-e5d5-e787-e4c4844038e7
UN-00494,Rashid budgeting,rashid.budgeting@vit.ac.in,VIT,Bahraich,2024-01-02T03:55:30Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,4077ffb2-3ec2-2135-6bc7-a6bf9686cb9e
UN-00495,Jaison disciplined,jaison.disciplined@bits-pilani.ac.in,BITS-PILANI,Thrissur,2024-01-01T07:37:02Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,0ca0d427-2d9e-5455-f8c3-e3fb9566471e
UN-00496,Agalave routine‑loving,agalave.routineloving@manipal.ac.in,MANIPAL,Nagpur,2024-01-02T07:48:07Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,03de530f-d551-e877-e10c-93545ffabc82
UN-00497,Sudha Devi,sudha.devi@iiit-hyd.ac.in,IIIT-HYD,Mirzapur,2024-01-01T08:21:26Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,dcd893a1-39db-c91d-f9e2-9c1859fc12f0
UN-00498,Rajayya spirit,rajayya.spirit@manipal.ac.in,MANIPAL,Nizamabad,2024-01-01T07:58:11Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,532ac4fa-9787-b538-7878-00f831890282
UN-00499,Rinku Diwan,rinku.diwan@iitk.ac.in,IITK,Azamgarh,2024-01-01T07:29:05Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,ef775db8-6ad6-0dad-26e6-5fb7f9f4f2d6
UN-00500,Mattum duties,mattum.duties@dtu.ac.in,DTU,The Nilgiris,2024-01-01T13:47:05Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,9e500935-7a7f-365f-4255-a4c674e1ef5a
UN-00501,Uday badminton,uday.badminton@iiit-hyd.ac.in,IIIT-HYD,Moradabad,2024-01-01T07:07:36Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,04d3abcd-07ba-53a5-ab78-cb2d97aefa46
UN-00502,Ramju disciplined,ramju.disciplined@dtu.ac.in,DTU,Surat,2024-01-02T06:01:35Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,04b7c422-db0e-a439-180b-83257e2cdcae
UN-00503,Khushboo curiosity,khushboo.curiosity@nit-trichy.ac.in,NIT-TRICHY,Baran,2024-01-01T03:55:42Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,b9aa710d-aba5-6dc6-b70b-8a1f6744a091
UN-00504,Nazuk Jahan,nazuk.jahan@srm.ac.in,SRM,Mahrajganj,2024-01-01T01:47:22Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,53970a87-caef-e979-4d1c-1225213190d2
UN-00505,Usha music,usha.music@iiit-hyd.ac.in,IIIT-HYD,Patna,2024-01-01T05:23:41Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,85b4a2f9-7690-e24a-168c-4ce5f1c759b9
UN-00506,Ramesh Jaiswal,ramesh.jaiswal@iitb.ac.in,IITB,Nagpur,2024-01-01T04:54:58Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,44e67b35-5853-ccb7-1217-972cade0716f
UN-00507,Razia pragmatic,razia.pragmatic@vit.ac.in,VIT,Kheri,2024-01-01T05:39:44Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,f94a757e-6acd-67c5-9784-8128f1c53aeb
UN-00508,Bilkis art,bilkis.art@bits-pilani.ac.in,BITS-PILANI,Uttar Dinajpur,2024-01-01T03:56:01Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,2dd5b70e-9799-1378-1db5-aff08f7457b4
UN-00509,Basantilata Nayak,basantilata.nayak@dtu.ac.in,DTU,Sundargarh,2024-01-01T05:46:48Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,1cc74297-a78d-a6dd-bfe4-e660fbcac71e
UN-00510,A farmer‑craftsperson,a.farmercraftsperson@manipal.ac.in,MANIPAL,Adilabad,2024-01-01T11:29:35Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,2418ca5c-36d1-a8a8-b013-adf912a3b160
UN-00511,Rupa flair,rupa.flair@vit.ac.in,VIT,Aligarh,2024-01-01T07:21:31Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,8a6a7027-2a87-c5ee-49c1-8f213c212856
UN-00512,Kapil dawn,kapil.dawn@iiit-hyd.ac.in,IIIT-HYD,Rewa,2024-01-01T12:52:47Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,892cbba2-1478-052b-6512-0e054e323744
UN-00513,Manju Devi,manju.devi@iitb.ac.in,IITB,Darbhanga,2024-01-02T07:07:54Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,a4ead690-b7dc-fe29-b804-1d62525e90ec
UN-00514,Muktaaben storytelling,muktaaben.storytelling@iiit-hyd.ac.in,IIIT-HYD,Banas Kantha,2024-01-01T06:24:44Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,00064253-05d0-861a-b268-e81214510e52
UN-00515,Parbati Sadanand,parbati.sadanand@dtu.ac.in,DTU,Ahmadnagar,2024-01-01T08:20:48Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,823c1395-95e4-9a4d-d419-0da1dadf4805
UN-00516,Basavaraj sociable,basavaraj.sociable@iitk.ac.in,IITK,Haveri,2024-01-02T10:21:49Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,f882b369-47ba-b1f8-939b-211a127afc68
UN-00517,Salma Sultana,salma.sultana@iitb.ac.in,IITB,Kolkata,2024-01-01T08:36:59Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,f0a30353-96df-5467-b951-f2b0a887f9a7
UN-00518,Surya sketching,surya.sketching@vit.ac.in,VIT,Y.S.R.,2024-01-02T14:32:56Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,725c6189-be20-828b-927b-764d4af5cd60
UN-00519,Subrut curious,subrut.curious@iitk.ac.in,IITK,Kendujhar,2024-01-02T11:17:36Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,9a410a5d-3b6e-8b5c-a677-4fa8354340cc
UN-00520,Babli User,babli.user@iitd.ac.in,IITD,Unnao,2024-01-02T09:14:51Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,54e091b5-5e8b-1666-e161-9308ef444094
UN-00521,Silvia faith,silvia.faith@nit-trichy.ac.in,NIT-TRICHY,South Goa,2024-01-02T09:19:23Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,49adbf34-1060-3fa5-6d0d-656ba1752d34
UN-00522,Ashok Kumar,ashok.kumar@manipal.ac.in,MANIPAL,Hisar,2024-01-02T13:26:45Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,83a7f40c-4cd5-1da9-f65a-a104074839a8
UN-00523,Asha Chouhan,asha.chouhan@vit.ac.in,VIT,Shahjahanpur,2024-01-01T02:37:26Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,e9616e10-89a1-fce0-15fa-aad3f72c905b
UN-00524,Rupa Kaur,rupa.kaur@iitk.ac.in,IITK,Patiala,2024-01-02T12:25:44Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,f37bc51d-b6ad-fe9a-570b-c5d5ffba72ab
UN-00525,Ram tools,ram.tools@bits-pilani.ac.in,BITS-PILANI,Ambedkar Nagar,2024-01-01T06:40:07Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,4b46f9b0-5bb7-26e1-cfd1-c9f7f78402e9
UN-00526,Jesintha Maria,jesintha.maria@iitb.ac.in,IITB,Thoothukkudi,2024-01-02T13:21:03Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,59633952-d570-b297-4822-d002cf05bc25
UN-00527,Wali curious,wali.curious@iitd.ac.in,IITD,Kheri,2024-01-02T13:36:37Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,3df668ba-5190-ba54-1718-3c411f8cb49d
UN-00528,Anil farming,anil.farming@vit.ac.in,VIT,Nadia,2024-01-01T06:07:33Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,62614612-b141-263a-f907-4b5a8b78f1ef
UN-00529,Surya disciplined,surya.disciplined@vit.ac.in,VIT,Pilibhit,2024-01-01T05:46:41Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,f02ef095-f189-9df2-cef6-56cdb96dde83
UN-00530,Namita Sahu,namita.sahu@iitk.ac.in,IITK,Puri,2024-01-02T04:34:46Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,5f7dc2d3-5482-e2ce-d37c-f20a4c6f2334
UN-00531,Ritesh diligent,ritesh.diligent@iiit-hyd.ac.in,IIIT-HYD,Aurangabad,2024-01-01T06:52:42Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,3c16dc32-09e2-df5a-e8e4-8366a576340a
UN-00532,Mohni disciplined,mohni.disciplined@nit-trichy.ac.in,NIT-TRICHY,Pali,2024-01-01T04:31:04Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,d6113de3-18bd-065b-a4e5-fe094d510e72
UN-00533,Raju Mandal,raju.mandal@dtu.ac.in,DTU,Paschim Medinipur,2024-01-01T04:48:31Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,904b8916-0fc8-763f-79ec-ef4c984c4e91
UN-00534,Shantanu aarti,shantanu.aarti@iitb.ac.in,IITB,Barddhaman,2024-01-01T13:21:51Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,4fe2aa3b-298e-3776-c53f-96c6e47c7433
UN-00535,Jadeja rituals,jadeja.rituals@iitk.ac.in,IITK,Banas Kantha,2024-01-01T08:06:49Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,04963472-30fd-8f2c-deb2-60e306145deb
UN-00536,Gotami budgeting,gotami.budgeting@iitd.ac.in,IITD,Washim,2024-01-02T04:17:43Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,fdb7ba34-7744-b9f8-6988-e4bffa0bd813
UN-00537,Ashok Singh,ashok.singh@srm.ac.in,SRM,Rae Bareli,2024-01-02T12:26:18Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,b49fe242-69bd-58ae-c602-b28a6f50cd58
UN-00538,Champaben solitary,champaben.solitary@vit.ac.in,VIT,Ahmadabad,2024-01-01T08:01:02Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,23d27bb9-4395-ce82-3fec-9a8207c43bf7
UN-00539,Amrik Singh,amrik.singh@dtu.ac.in,DTU,Ludhiana,2024-01-01T08:28:46Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,a5f49042-d7b2-f1a6-4361-378f02a27ded
UN-00540,Vima Devi,vima.devi@iiit-hyd.ac.in,IIIT-HYD,Madhepura,2024-01-02T11:33:26Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,adb0c3d6-c488-54b3-5922-e32386f0b603
UN-00541,Vikram Kumar,vikram.kumar@iitk.ac.in,IITK,Kullu,2024-01-02T12:40:54Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,835f9ffa-e8b6-0354-50e1-0185b9af6c28
UN-00542,Manju Devi,manju.devi@dtu.ac.in,DTU,Rohtak,2024-01-01T04:29:11Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,b7a088bb-e835-d69b-8269-d38856463586
UN-00543,Satendra methodical,satendra.methodical@manipal.ac.in,MANIPAL,Arwal,2024-01-01T06:32:23Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,a7eed3a0-7eba-e430-1e16-5b2558437b70
